Q6_11,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_111,Q6_12,Q6_OTRA,Q6_1,uso_smartphone,smartphone_propio,Q7_2_1,Q7_2_2,Q7_2_3,Q7_2_4,plan_movil_tipo_ind,pago_mensual_movil,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q8_16,Q8_17,Q8_18,Q8_19,ultimo_uso_internet,frecuencia_internet,tiempo_diario_internet,Q11_1_1,Q11_1_2,Q11_1_3,Q11_1_4,Q11_1_5,Q11_1_6,Q11_1_7,Q11_1_8,Q11_1_9,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,tipo_acceso_mas_usado,uso_internet_hogar,frecuencia_internet_hogar,tiempo_diario_hogar,uso_internet_fuera_hogar,frecuencia_fuera_hogar,tiempo_diario_fuera_hogar,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q21_9,Q21_10,Q21_11,Q21_12,Q21_13,Q21_14,Q21_15,Q21_16,Q21_17,Q21_18,Q21_19,Q21_20,Q21_21,Q21_22,Q21_23,Q21_24,Q21_25,Q21_26,Q21_27,Q21_28,Q21_29,Q21_30,Q21_31,Q21_32,Q21_33,Q21_34,Q21_35,Q21_36,Q21_37,Q21_38,Q21_39,Q21_40,Q21_41,Q21_42,Q21_43,Q21_44,Q21_45,Q21_46,Q21_47,Q21_48,internet_facilita_trabajo,id,fecha_fin,region,comuna,zona,parentesco_jh,educ_jh,ocupacion_jh,A12_11,A12_2,A12_3,A12_4,A12_5,A12_6,A12_7,A12_8,A12_9,A12_10,A12_111,A12_12,A12_13,A13_1,A13_2,A13_3,A13_4,A13_5,A13_6,A13_7,A14_1,A14_2,A14_3,A14_4,A14_5,A14_6,A14_7,A14_8,A14_OTRA,ingreso_hogar,parentesco,edad,sexo,educ,ocupacion_encuestado,fe_hogar,fe_personas,gse
Sí,No,No,No,No,No,No,No,No,No,0.0,No,-,No usa computador,Si,Si (personal),1.0,0.0,0.0,0.0,Postpago,10990.0,1.0,Sí,Sí,Sí,Sí,0.0,0.0,No,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Hoy,Todos los días,Más de 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,NO,,,SÍ,Al menos una vez al día,Menos de 1 hora al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,1.0,1.0,0.0,1.0,1.0,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SÍ,5345.0,09-08-2025,Antofagasta,ANTOFAGASTA,RURAL,Yo soy el jefe de Hogar,Media Técnico-Profesional Completa,"1.Trabajos menores ocasionales e informales (Lavado, aseo, servicio doméstico ocasional, pololo, cuidador de autos)",No,No,No,Sí,No,No,No,No,No,No,0.0,No,No,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-,$ 488 mil a $ 849 mil,,38.0,Mujer,Media Técnico-Profesional Completa,"1.Trabajos menores ocasionales e informales (Lavado, aseo, servicio doméstico ocasional, pololo, cuidador de autos)",194.2,1707.10018,E
No,No,Sí,No,No,No,No,No,No,No,0.0,No,-,No usa computador,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,12500.0,1.0,Sí,Sí,Sí,Sí,1.0,1.0,No,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,Hoy,Todos los días,Más de 4 horas al día,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,SÍ,Al menos una vez al día,Más de 4 horas al día,SÍ,Al menos una vez al día,Más de 4 horas al día,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,1.0,1.0,1.0,1.0,1.0,1.0,Sí,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,SÍ,5348.0,10-08-2025,Tarapacá,ALTO HOSPICIO,URBANA,Yo soy el jefe de Hogar,Básica completa,"1.Trabajos menores ocasionales e informales (Lavado, aseo, servicio doméstico ocasional, pololo, cuidador de autos)",Sí,No,No,No,No,No,No,No,No,No,0.0,No,No,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-,"$ 596 mil a $ 1,0 millones",,38.0,Hombre,Básica completa,"1.Trabajos menores ocasionales e informales (Lavado, aseo, servicio doméstico ocasional, pololo, cuidador de autos)",668.67233,1569.97462,E
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,Si,Si (personal),0.0,0.0,0.0,1.0,Postpago,5000.0,0.0,No,No,No,No,0.0,0.0,No,No,No,No,Sí,No,No,Sí,No,No,No,No,Entre 2 y 3 días,Varias veces por semana,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,"Al menos una vez a la semana, pero no cada día",,NO,,,,,,,,,,,0.0,No,No,No,No,No,No,No,No,1.0,1.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,5349.0,10-08-2025,Valparaíso,VIÑA DEL MAR,URBANA,Yo soy el jefe de Hogar,Media Científico-Humanista Incompleta,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-,NS-NR,,77.0,Hombre,Media Científico-Humanista Incompleta,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",1497.35128,2669.58885,C3
Sí,No,No,No,No,No,No,No,No,No,0.0,No,-,Propio y de uso personal,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,7000.0,1.0,Sí,Sí,Sí,Sí,1.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Hoy,Todos los días,Más de 4 horas al día,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Internet Móvil Con Plan O Bolsa De Gigas/Megas De Un Teléfono Móvil [Smartphone] / Tablet,SÍ,Al menos una vez al día,Más de 4 horas al día,SÍ,Al menos una vez al día,Más de 4 horas al día,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,1.0,1.0,1.0,1.0,1.0,1.0,Sí,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,SÍ,5350.0,10-08-2025,Tarapacá,ALTO HOSPICIO,URBANA,Yo soy el jefe de Hogar,Media Técnico-Profesional Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",Sí,No,No,No,No,No,No,No,No,No,0.0,No,No,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,"$ 2,1 millones o más",,32.0,Hombre,Media Técnico-Profesional Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",668.67233,2097.73451,C3
Sí,No,No,No,No,No,No,No,No,No,0.0,No,-,No usa computador,Si,Si (personal),1.0,0.0,0.0,0.0,Prepago,5000.0,0.0,No,No,Sí,Sí,1.0,1.0,No,No,No,No,Sí,No,Sí,Sí,Sí,Sí,No,No,Hoy,Todos los días,Entre 2 y 4 horas al día,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,NO,,,NO,,,,,,,,,,,0.0,No,No,No,No,No,No,No,No,1.0,1.0,0.0,1.0,1.0,0.0,Sí,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,5351.0,10-08-2025,Tarapacá,ALTO HOSPICIO,URBANA,Yo soy el jefe de Hogar,Media Científico-Humanista Incompleta,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-,$ 488 mil a $ 849 mil,,43.0,Hombre,Media Científico-Humanista Incompleta,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",668.67233,1569.97462,C3
No,No,Sí,No,No,No,No,No,No,No,0.0,No,-,Compartido con otros,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,9990.0,1.0,Sí,Sí,Sí,Sí,1.0,1.0,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Hoy,Todos los días,Entre 2 y 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Banda Ancha Fija O Wifi [Adsl / Cable Modem / FibraÓptica / Wisp],SÍ,Al menos una vez al día,Entre 2 y 4 horas al día,NO,,,,,,,,,,,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,1.0,1.0,1.0,1.0,1.0,1.0,Sí,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,5353.0,10-08-2025,Tarapacá,ALTO HOSPICIO,URBANA,Cónyuge o Pareja,Superior Técnica Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-,$ 488 mil a $ 849 mil,,35.0,Mujer,Superior Técnica Completa,7.- NO tiene trabajo Remunerado,668.67233,1425.04489,C2
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,Si,Si (personal),1.0,0.0,0.0,0.0,Prepago,5000.0,0.0,No,No,No,No,0.0,0.0,No,No,No,No,No,No,No,No,Sí,No,No,No,Hoy,Todos los días,Menos de 1 hora al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,NO,,,NO,,,,,,,,,,,0.0,No,No,No,No,No,No,No,No,1.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,5354.0,09-08-2025,Antofagasta,ANTOFAGASTA,RURAL,Yo soy el jefe de Hogar,Media Técnico-Profesional Incompleta,"1.Trabajos menores ocasionales e informales (Lavado, aseo, servicio doméstico ocasional, pololo, cuidador de autos)",No,No,No,Sí,No,No,No,No,No,No,0.0,No,No,0.0,No,Sí,No,No,No,No,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-,$ 211 mil a $ 366 mil,,59.0,Hombre,Media Técnico-Profesional Incompleta,"1.Trabajos menores ocasionales e informales (Lavado, aseo, servicio doméstico ocasional, pololo, cuidador de autos)",194.2,1262.75294,E
Sí,No,Sí,No,No,No,No,No,No,No,0.0,No,-,Propio y de uso personal,Si,Si (personal),1.0,0.0,0.0,0.0,Postpago,14990.0,1.0,Sí,Sí,Sí,Sí,1.0,1.0,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Hoy,Todos los días,Más de 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Banda Ancha Fija O Wifi [Adsl / Cable Modem / FibraÓptica / Wisp],SÍ,Al menos una vez al día,Menos de 1 hora al día,SÍ,Al menos una vez al día,Más de 4 horas al día,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,1.0,1.0,1.0,1.0,1.0,1.0,Sí,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,SÍ,5356.0,10-08-2025,Tarapacá,ALTO HOSPICIO,URBANA,Yo soy el jefe de Hogar,Superior Técnica Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,"$ 687 mil a $ 1,1 millones",,29.0,Mujer,Superior Técnica Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",668.67233,1904.08544,C2
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,Si,Si (personal),1.0,0.0,0.0,0.0,Postpago,21500.0,0.0,No,No,No,No,0.0,0.0,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,Hoy,Todos los días,Entre 2 y 4 horas al día,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,Al menos una vez al día,Menos de 1 hora al día,SÍ,Al menos una vez al día,Entre 2 y 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,No,No,No,No,No,No,Sí,1.0,0.0,0.0,1.0,1.0,1.0,Sí,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SÍ,5357.0,10-08-2025,Tarapacá,ALTO HOSPICIO,URBANA,Yo soy el jefe de Hogar,Media Científico-Humanista Completa,"1.Trabajos menores ocasionales e informales (Lavado, aseo, servicio doméstico ocasional, pololo, cuidador de autos)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-,"$ 850 mil a $ 1,4 millones",,45.0,Mujer,Media Científico-Humanista Completa,"1.Trabajos menores ocasionales e informales (Lavado, aseo, servicio doméstico ocasional, pololo, cuidador de autos)",668.67233,1425.04489,E
No,Sí,Sí,No,No,No,No,No,No,No,0.0,No,-,No usa computador,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,11000.0,1.0,Sí,Sí,Sí,Sí,1.0,0.0,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Hoy,Todos los días,Más de 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Banda Ancha Fija O Wifi [Adsl / Cable Modem / FibraÓptica / Wisp],SÍ,Al menos una vez al día,Más de 4 horas al día,NO,,,,,,,,,,,1.0,No,No,Sí,Sí,No,Sí,Sí,Sí,1.0,1.0,1.0,1.0,1.0,1.0,Sí,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SÍ,5359.0,09-08-2025,Coquimbo,COQUIMBO,URBANA,Hijo(a),Media Técnico-Profesional Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-,"$ 596 mil a $ 1,0 millones",,27.0,Hombre,Media Técnico-Profesional Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",740.8391,2546.23671,C2
No,No,No,Sí,No,No,No,No,No,No,0.0,No,-,Compartido con otros,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,18000.0,1.0,Sí,Sí,Sí,Sí,1.0,1.0,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Hoy,Todos los días,Más de 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Banda Ancha Fija O Wifi [Adsl / Cable Modem / FibraÓptica / Wisp],SÍ,Al menos una vez al día,Más de 4 horas al día,SÍ,Al menos una vez al día,Entre 2 y 4 horas al día,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,1.0,1.0,1.0,1.0,1.0,1.0,Sí,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,SÍ,5360.0,09-08-2025,Coquimbo,COQUIMBO,URBANA,Yerno o Nuera,Media Científico-Humanista Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-,NS-NR,,33.0,Hombre,Media Técnico-Profesional Incompleta,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",740.8391,2546.23671,C3
No,No,Sí,No,No,No,No,No,No,No,0.0,No,-,Propio y de uso personal,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,26000.0,1.0,Sí,Sí,Sí,Sí,0.0,0.0,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Hoy,Todos los días,Más de 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,Al menos una vez al día,Más de 4 horas al día,SÍ,Al menos una vez al día,Entre 1 y 2 horas al día,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Sí,No,No,No,No,No,No,Sí,1.0,1.0,1.0,1.0,1.0,0.0,No,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SÍ,5361.0,09-08-2025,Ñuble,16302.0,RURAL,Yo soy el jefe de Hogar,Superior Técnica Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-,"$ 1,1 millones a $ 1,8 millones",,54.0,Hombre,Superior Técnica Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",467.39337,1139.78136,C2
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,Si,Si (personal),1.0,0.0,0.0,0.0,Postpago,11000.0,0.0,No,No,No,No,0.0,0.0,No,No,Sí,No,Sí,No,No,Sí,No,No,No,No,Hoy,Todos los días,Entre 1 y 2 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,Al menos una vez al día,Entre 1 y 2 horas al día,NO,,,,,,,,,,,1.0,No,No,No,No,No,No,No,Sí,1.0,1.0,0.0,1.0,1.0,0.0,No,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,5362.0,09-08-2025,Ñuble,CHILLÁN,RURAL,Yo soy el jefe de Hogar,Media Científico-Humanista Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-,$ 488 mil a $ 849 mil,,43.0,Hombre,Media Científico-Humanista Completa,"3.Obrero calificado, capataz, Junior microempresario (kiosco, taxi, comercio menor, ambulante)",467.39337,1139.78136,C3
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,Si,Si (personal),1.0,0.0,0.0,0.0,Postpago,8990.0,0.0,No,No,No,No,0.0,0.0,No,No,No,No,Sí,No,No,Sí,No,No,No,No,Entre 2 y 3 días,Varias veces por semana,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,"Al menos una vez a la semana, pero no cada día",,NO,,,,,,,,,,,0.0,No,No,No,No,No,No,No,No,1.0,1.0,0.0,0.0,1.0,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,5363.0,09-08-2025,Ñuble,CHILLÁN,RURAL,Yo soy el jefe de Hogar,Básica completa,"2.Oficio menor, obrero no calificado, jornalero, servicio doméstico con contrato",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,1.0,No,No,No,No,No,No,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-,$ 367 mil a $ 639 mil,,48.0,Hombre,Básica completa,"2.Oficio menor, obrero no calificado, jornalero, servicio doméstico con contrato",467.39337,1139.78136,E
Sí,No,No,No,No,No,No,No,No,No,0.0,No,-,No usa computador,Si,Si (personal),1.0,0.0,0.0,0.0,Postpago,15000.0,0.0,No,No,No,No,0.0,0.0,No,No,Sí,No,Sí,No,No,Sí,Sí,Sí,No,No,Hoy,Todos los días,Más de 4 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,Al menos una vez al día,Entre 1 y 2 horas al día,NO,,,,,,,,,,,1.0,Sí,No,No,No,No,No,No,Sí,1.0,1.0,0.0,1.0,1.0,0.0,No,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,5364.0,09-08-2025,Ñuble,CHILLÁN,RURAL,Yo soy el jefe de Hogar,Media Técnico-Profesional Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,"$ 640 mil a $ 1,1 millones",,57.0,Hombre,Media Técnico-Profesional Completa,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",467.39337,765.27381,C2
No,No,Sí,Sí,No,No,No,No,No,No,0.0,No,-,Propio y de uso personal,Si,Si (personal),0.0,1.0,0.0,0.0,Postpago,10000.0,1.0,Sí,Sí,Sí,Sí,1.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Hoy,Todos los días,Más de 4 horas al día,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Internet Móvil Con Plan O Bolsa De Gigas/Megas De Un Teléfono Móvil [Smartphone] / Tablet,SÍ,Al menos una vez al día,Más de 4 horas al día,SÍ,Al menos una vez al día,Menos de 1 hora al día,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Sí,Sí,No,Sí,Sí,No,No,Sí,1.0,1.0,1.0,1.0,1.0,0.0,No,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,SÍ,5365.0,09-08-2025,Ñuble,CHILLÁN,URBANA,Yo soy el jefe de Hogar,Superior Universitaria Incompleta,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,"$ 640 mil a $ 1,1 millones",,26.0,Hombre,Superior Universitaria Incompleta,"4.Empleado administrativo medio y bajo, vendedor, secretaria, jefe sección. Técnico especializado, profesional independi",590.79565,1864.38786,C1
No,No,No,No,No,No,Sí,No,No,No,0.0,No,-,,Si,Si (personal),0.0,0.0,0.0,1.0,Postpago,12000.0,0.0,No,No,No,No,0.0,0.0,No,No,No,No,Sí,No,No,Sí,No,No,No,No,Hoy,Todos los días,Entre 1 y 2 horas al día,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,SÍ,Al menos una vez al día,Entre 1 y 2 horas al día,NO,,,,,,,,,,,0.0,No,No,No,No,No,No,No,No,1.0,1.0,0.0,0.0,1.0,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,5366.0,10-08-2025,Ñuble,CHILLÁN,RURAL,Yo soy el jefe de Hogar,Básica completa,"2.Oficio menor, obrero no calificado, jornalero, servicio doméstico con contrato",No,No,No,No,No,No,No,No,No,No,0.0,No,Sí,0.0,No,No,No,No,No,Sí,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-,$ 488 mil a $ 849 mil,,49.0,Hombre,Básica completa,"2.Oficio menor, obrero no calificado, jornalero, servicio doméstico con contrato",467.39337,1139.78136,E
